 V0_LATITUDE,V0_LONGITUDE, V1_LATITUDE,V1_LONGITUDE, V2_LATITUDE,V2_LONGITUDE, V3_LATITUDE,V3_LONGITUDE,FE_WT,TI_WT,CA_WT,SI_WT,AL_WT,MG_WT,NA_WT,O_WT,chi2
81.5603,11.583,75.9143,8.9697,75.8449,12.0375,81.4475,16.5291,1.00105833,1.79E-06,5.00000045,22.19165831,19.06385456,5.454260411,2.289166149,45,2.110322
81.1529,11.284,75.5049,8.8569,75.4373,11.8451,81.0451,16.0186,1.000000028,4.75E-06,5.000106478,21.85737877,19.10463844,5.602809685,2.435061862,45,2.054821
80.7452,11.0112,75.0956,8.7503,75.0297,11.6634,80.6419,15.5519,1.000142961,2.48E-06,5.000061708,21.74043462,19.58800872,5.587654597,2.083694916,45,2.049918
80.3373,10.7609,74.6861,8.649,74.6219,11.4908,80.2381,15.1233,1.443882722,1.06E-06,5.000000609,21.41678212,19.40834698,5.827705451,1.90328105,45,2.179678
89.0764,100.204,84.42,167.401,84.5837,174.55,88.7753,135.739,9.472230137,10.64214391,5.009988995,8.616328869,19.9999964,0.00824978,1.25106191,45,1.284461
88.8276,55.8231,85.2013,164.51,85.3932,172.806,89.0825,93.566,8.510256005,5.504977664,5.028968114,15.64706415,11.57582664,3.752755379,4.980152045,45,1.289263
88.5355,43.0805,85.5862,162.684,85.7959,171.683,88.9903,69.5446,1.101998512,10.05296074,19.99939063,8.746681197,7.971860215,2.127108758,4.999999949,45,1.208435
88.196,34.8338,85.9657,160.514,86.1966,170.325,88.761,51.995,1.000014682,1.438926441,5.469348775,20.49794097,18.18919635,3.404574807,4.999997977,45,1.34031
88.4546,40.64,86.3381,157.899,86.5945,168.65,87.9434,57.0564,3.093791182,4.31299554,19.99999992,12.77124414,9.76158392,0.060385296,5,45,1.255545
88.108,33.2274,86.7012,154.702,86.9888,166.536,87.6711,48.9841,3.913173856,1.718720974,19.99999968,6.470569573,15.26050849,2.637042618,4.999984812,45,1.243182
87.8931,133.543,86.6704,20.2219,86.4034,31.3901,88.381,149.688,2.152015938,0.447485767,18.79028253,11.61192133,15.33496486,2.483168263,4.180161304,45,1.309784
88.6993,139.315,86.2728,18.4698,86.032,28.6826,88.1261,154.945,3.604128884,0.001075199,16.51629199,14.63811201,14.65077904,3.411329305,2.178283575,45,1.32227
88.9501,123.21,85.8726,17.0573,85.6536,26.4441,88.4714,147.376,3.12623475,0.030319561,5.002537135,23.53431879,16.59789402,3.995899068,2.712796683,45,1.44018
89.0764,100.204,85.4704,15.894,85.2696,24.5656,88.7753,135.739,2.342105464,7.48E-05,5.00066931,19.51534927,17.92462812,7.063972288,3.153200771,45,1.506364
89.0764,100.204,85.0667,14.9198,84.8815,22.97,88.7753,135.739,1.000000575,1.20E-06,5.000000392,20.10636764,18.19654322,7.915584873,2.781502097,45,1.797812
88.8276,55.8231,84.6618,14.0924,84.4899,21.5995,89.0825,93.566,1.000016507,1.07E-06,5,21.91382659,16.04762109,6.954360521,4.08417422,45,1.563342
88.8276,55.8231,84.2559,13.3804,84.0956,20.4103,89.0825,93.566,1.000001427,1.22E-05,5.000000048,21.30658871,16.10335952,6.590042988,4.999995141,45,1.434135
88.5355,43.0805,83.8495,12.7638,83.6993,19.372,88.9903,69.5446,1.000034931,1.84E-06,5.00000167,19.41146474,17.85282872,7.02266115,4.713006955,45,1.402449
88.196,34.8338,83.4424,12.2218,83.301,18.455,88.761,51.995,1.133353162,2.378217277,8.115153869,19.72150716,13.40198517,5.888635035,4.361148321,45,1.309026
88.4546,40.64,83.035,11.7434,82.9015,17.6415,87.9434,57.0564,2.653157044,2.15547605,19.99999762,13.0892427,9.398518563,4.70764032,2.995967701,45,1.251249
88.108,33.2274,82.6271,11.3171,82.5006,16.9142,87.6711,48.9841,1.010337075,4.047260261,19.658127,13.19885836,9.308644836,4.840134008,2.936638453,45,1.33321
87.7401,28.1667,82.219,10.9351,82.0989,16.2606,87.3629,42.7018,1.044758226,0.000301081,19.99644552,15.68967845,10.31608368,5.125535011,2.827198027,45,1.29933
87.3594,24.5409,81.8106,10.5903,81.6961,15.6695,87.0297,37.7774,1.505603487,10.86085935,16.28546183,12.00492323,7.784350803,4.231568051,2.327233258,45,1.254752
86.9709,21.8359,81.402,10.2786,81.2927,15.1336,86.6791,33.868,2.290344781,17.99283822,15.96887995,8.313856225,5.44437796,3.263477023,1.726225845,45,1.21534
84.9762,14.7048,79.357,9.0736,79.2677,13.0557,84.7937,22.6542,1.000000025,7.17E-06,13.87942546,19.961992,13.14894904,5.454509984,1.555116324,45,1.586436
84.5723,13.9099,78.9478,8.885,78.8616,12.73,84.4027,21.3318,1.000000198,1.02E-06,5.000000394,25.47366117,15.8912939,5.850021783,1.78502154,45,1.49824
84.1675,13.2239,78.5385,8.7096,78.4552,12.4271,84.0091,20.1812,1.000735237,1.00E-06,5.000000905,24.66175616,16.41203365,5.974258409,1.951214637,45,1.395292
83.7621,12.6266,78.1292,8.5459,78.0487,12.1445,83.6135,19.1728,1.000000859,4.94E-06,5.000019709,23.48929671,17.23937909,6.100263256,2.171035438,45,1.455969
83.3561,12.1017,77.7199,8.3927,77.6419,11.8801,83.2161,18.2818,1.000004849,1.31E-06,5.000001395,20.70177971,19.46705722,6.676427415,2.154728105,45,1.785564
82.9498,11.6366,77.3105,8.2495,77.2349,11.6328,82.8175,17.4892,1.000001101,2.23E-06,5.00001519,22.48697257,18.32238551,5.913033005,2.277590391,45,1.653444
82.543,11.2216,76.9011,8.1152,76.8277,11.4008,82.4176,16.7794,1.000203721,1.39E-06,5.000000092,22.71350844,18.39065027,5.820245362,2.075390724,45,1.60608
82.136,10.8498,76.4917,7.9883,76.4204,11.182,82.0168,16.1412,1.000000055,1.41E-06,5.000006491,22.17472284,19.19396642,5.533546429,2.097756354,45,1.737601
81.3213,10.209,75.673,7.7556,75.6055,10.7812,81.2127,15.0385,1.000000716,1.10E-05,5.000002127,21.57735165,19.72324775,5.639855225,2.059531488,45,1.665597
80.5059,9.677,74.8544,7.5471,74.7902,10.4226,80.4063,14.12,1.000000025,0.000126524,5.000003685,22.45707159,19.3557585,5.270919556,1.916120121,45,1.990436
80.098,9.4434,74.445,7.4508,74.3824,10.2571,80.0023,13.7161,1.000000545,0.000140415,5.00009457,22.32799965,19.57186201,5.516598723,1.583304082,45,2.251145
77.2414,8.2177,71.5804,6.8902,71.5267,9.2986,77.166,11.5954,1.000598619,0.000193345,5.000000001,22.19170292,19.3764835,5.701504648,1.729516972,45,2.800444
86.0767,158.721,80.6379,173.335,80.7335,177.591,86.3142,168.787,18.61112545,0.407541242,6.335657864,4.516030857,19.77364927,1.894326022,3.461669295,45,2.842834
89.0714,84.3608,84.2527,166.826,84.4117,173.785,88.9178,125.304,16.6713416,6.663880472,19.71188765,0.845694917,6.38077669,1.02E-06,4.726417654,45,1.331556
89.0714,84.3608,84.6461,165.568,84.8175,173.034,88.9178,125.304,16.99956325,7.72559859,19.73039566,2.280179573,5.000258712,1.48E-06,3.264002736,45,1.407867
88.928,62.0307,85.0364,164.113,85.222,172.157,89.069,103.351,9.717769851,3.404498954,16.08985671,8.863687016,11.92437243,8.73E-05,4.99972773,45,1.313776
88.6675,46.6771,85.4231,162.408,85.6254,171.117,89.0511,78.1158,10.48795944,6.396054021,19.99999977,5.580707983,7.535282011,1.32E-06,4.999995451,45,1.402443
88.3444,36.8043,85.8049,160.395,86.0268,169.87,88.8725,57.5081,8.937209036,6.814617113,19.99999798,5.750996169,8.49717902,1.00E-06,4.999999678,45,1.564107
88.0344,127.049,86.4423,18.0713,86.1905,28.6981,88.5716,143.204,1.62447495,2.34747079,19.99999637,16.8989819,7.191602844,1.937482471,4.999990674,45,1.852671
88.8564,129.81,86.0431,16.5279,85.8148,26.2737,88.3284,149.934,2.394188556,2.146460079,19.99999998,14.78977888,7.663986221,3.005597458,4.999988824,45,1.861904
89.0434,109.572,85.6417,15.2688,85.4331,24.2527,88.6534,140.293,2.506734148,2.385636571,19.99990584,14.29521181,7.785479336,3.027036276,4.999996019,45,1.644489
89.0714,84.3608,85.2387,14.2217,85.0468,22.5451,88.9178,125.304,1.176761117,0.608243385,19.99999888,15.00968798,8.967700429,4.237608502,4.999999711,45,1.551578
89.0714,84.3608,84.8344,13.3378,84.6567,21.0853,88.9178,125.304,1.859292125,1.000186644,19.9997957,14.31872154,8.647049542,4.174955021,4.999999432,45,1.513115
88.928,62.0307,84.429,12.5811,84.2635,19.8235,89.069,103.351,1.567691679,0.655984872,19.99991125,14.64706719,8.843213999,4.291578322,4.994552681,45,1.516937
88.6675,46.6771,84.0229,11.9268,83.8681,18.7242,89.0511,78.1158,4.781866034,2.849093966,19.99965621,12.10505342,6.892135943,3.852665419,4.519529004,45,1.478484
88.3444,36.8043,83.6162,11.3557,83.4708,17.7583,88.8725,57.5081,1.087230118,0.24438304,19.99998485,15.29459238,8.582682974,4.791128155,4.999998479,45,1.469551
88.5928,43.7757,83.2089,10.8521,83.0719,16.9027,88.0444,60.0863,5.324639785,3.664209624,20,11.99112011,6.700339325,3.875046821,3.444644339,45,1.382361
88.2603,34.926,82.8013,10.4055,82.6717,16.1406,87.7925,51.1253,2.765473157,1.267212252,19.9999872,14.26318091,8.428534831,4.250811182,4.024800466,45,1.4258
87.9,29.0106,82.3934,10.0053,82.2704,15.4562,87.4981,44.1347,1.140464379,0.37520482,19.99965428,15.50271103,9.089391294,4.367451675,4.525122526,45,1.323592
87.5241,24.8546,81.9852,9.6463,81.8681,14.8398,87.1747,38.6766,2.295781812,1.466388308,19.99251714,14.01733117,9.148219196,4.351056441,3.728705933,45,1.361595
87.1386,21.8058,81.5768,9.3213,81.4652,14.2811,86.831,34.3698,2.209304587,10.60211675,19.98781795,9.408914132,6.826582519,3.31095247,2.6543116,45,1.340742
86.7469,19.4841,81.1682,9.0266,81.0615,13.7731,86.4729,30.9194,1.523851403,3.850263894,19.99993044,13.14009088,9.128751534,4.295981763,3.061130083,45,1.250594
86.3512,17.6638,80.7594,8.757,80.6572,13.3082,86.1046,28.1144,1.188388168,13.30284751,14.16244777,11.26473229,8.247687229,4.130490716,2.703406314,45,1.311742
85.9528,16.1999,80.3505,8.5097,80.2524,12.8815,85.7288,25.7982,1.265535286,17.38754265,8.909327781,11.90718957,8.672528784,3.988105567,2.869770368,45,1.383469
85.5521,14.9987,79.9416,8.2831,79.8473,12.4895,85.347,23.8588,1.0000114,0.00033475,5.000086837,22.25299098,16.70455101,6.321473852,3.720551171,45,1.493581
85.1498,13.9954,79.5325,8.0733,79.4417,12.1267,84.9607,22.2141,1.00009208,2.75E-05,5.00000028,23.21506681,15.71984656,6.267025439,3.797941309,45,1.553143
84.7463,13.1452,79.1234,7.8789,79.0358,11.7905,84.5711,20.8042,1.000000118,1.05E-06,5.000189464,23.20869391,15.77141847,6.112249062,3.907447933,45,1.797591
84.342,12.4164,78.7142,7.6983,78.6296,11.4781,84.1787,19.5841,1.000010696,1.00E-06,5.000001512,21.7623455,17.44340258,6.17085554,3.623383176,45,1.901544
83.5312,11.2304,77.8958,7.3726,77.8166,10.915,83.3875,17.5786,1.000002828,3.55E-06,5.000000895,22.89309495,16.87695235,6.417535054,2.812410369,45,1.81659
83.1252,10.7409,77.4866,7.2253,77.4099,10.6605,82.9895,16.745,1.000001295,1.08E-06,5.000000263,23.56804933,16.19979068,6.696191155,2.535966201,45,1.78883
81.09,8.9608,75.4402,6.6099,75.3735,9.5979,80.984,13.6851,1.000108185,1.00E-06,5.000001949,23.09257377,17.57024406,6.009474129,2.327596912,45,1.866995
80.6824,8.6975,75.0309,6.5062,74.9661,9.4193,80.5809,13.2296,1.000010306,1.00E-06,5.000001376,22.64811269,18.14357085,5.910885955,2.29741782,45,2.021579
80.2747,8.4556,74.6216,6.4075,74.5583,9.2497,80.1772,12.8108,1.000554481,5.81E-05,5.00003234,20.64005621,19.99975365,6.053890689,2.30565453,45,2.098192
79.8668,8.2327,74.2125,6.3143,74.1507,9.0892,79.7731,12.4247,1.003333721,0.0001996,5.000148858,20.94227857,19.99988272,5.839692942,2.21446359,45,2.155842
79.051,7.8353,73.3944,6.1409,73.3354,8.7913,78.964,11.7364,1.00013404,1.42E-05,5.000005006,22.46355006,18.70492243,5.591058188,2.240316046,45,2.604869
88.4966,38.865,85.649,160.4,85.8601,169.579,88.9799,63.9177,11.92372592,6.993994136,5.00002448,21.10437558,9.27634982,0.7015289,1.17E-06,45,1.738589
88.4169,36.6819,86.3995,155.509,86.6585,166.504,87.9183,53.3561,11.25125418,5.763442001,5.000003143,23.55755752,9.416751977,0.01098942,1.76E-06,45,1.764718
88.9958,118.347,85.8161,14.4658,85.6015,23.8064,88.5303,144.365,1.569691749,1.17E-05,5.000000692,25.82418419,16.07762368,4.95555467,1.572933295,45,1.24661
88.0647,29.7537,82.5694,8.9607,82.4448,14.5485,87.6387,45.5679,1.145693004,0.060874892,14.13117904,16.85703036,14.16498313,6.044289836,2.595949731,45,1.833502
83.7086,10.229,78.0726,6.2781,77.9931,9.8796,83.5622,16.7598,1.000014586,1.16E-06,5.0000002,22.74388245,16.79244036,6.575772294,2.887888956,45,1.985743
83.3025,9.7229,77.6634,6.1292,77.5863,9.6198,83.1646,15.8906,1.000027287,1.00E-06,5.00000558,21.24881206,17.73948741,6.754163503,3.257503161,45,2.101131
82.8962,9.274,77.2542,5.99,77.1794,9.3769,82.7659,15.1168,1.000026365,6.61E-06,5.000066319,21.03643749,18.34616058,6.658158222,2.959144409,45,2.294439
76.7812,5.832,71.1175,4.6016,71.0654,6.9687,76.7088,9.1169,1.023487035,1.35E-06,5.000769922,22.46506254,18.25725217,5.965278279,2.288148693,45,3.190861
89.1105,86.9527,84.1827,165.141,84.337,172.059,88.8959,127.625,11.45946721,15.41856692,5.000053058,0.077335909,19.99900026,3.04543529,0.00014135,45,1.349534
88.4273,35.3372,85.7399,158.988,85.9543,168.389,88.9443,58.0746,2.082913017,0.585087826,15.99047367,12.55222194,9.729581825,9.059722112,4.999999614,45,1.40498
88.6755,42.9836,86.1176,156.69,86.3545,166.968,88.1115,59.6094,1.687338783,2.62E-06,5.000709925,14.35111174,17.23226255,11.7291088,4.999465577,45,1.452137
88.3473,33.4102,86.4876,153.934,86.7538,165.219,87.8678,50.1581,2.664980685,1.89E-05,5.000658963,14.71516331,14.29620932,13.32345412,4.999514724,45,1.483006
87.7429,135.705,86.9241,17.7365,86.6413,29.7416,88.1833,151.766,1.002317073,1.481048737,5.000395294,10.95914497,16.69410128,14.86310248,4.999890163,45,1.462631
88.6755,42.9836,83.2939,8.547,83.1573,14.7063,88.1115,59.6094,1.000000111,2.17E-05,5.000000076,19.3449098,18.54190498,6.782526099,4.33063724,45,1.563529
88.3473,33.4102,82.8864,8.0996,82.7574,13.9336,87.8678,50.1581,1.000003734,1.06E-06,5.000002955,20.34273701,18.00521061,6.705740151,3.946304477,45,1.621969
87.6134,22.7712,82.0707,7.3409,81.9544,12.6178,87.2584,37.0843,1.000011037,0.000208855,5.000000003,18.12606985,19.57263149,6.784492163,4.516586602,45,1.6958
87.2281,19.6152,81.6624,7.0188,81.5516,12.0556,86.9167,32.5984,1.000086767,9.66E-06,5.000002336,19.41431747,18.89916968,6.677777816,4.008636273,45,1.570777
86.8366,17.2339,81.2539,6.7277,81.1479,11.5456,86.56,29.0243,1.000261837,1.01E-06,5.000006715,19.80463213,18.61060591,6.448314442,4.136177961,45,1.501985
86.4408,15.3785,80.8454,6.4627,80.7439,11.0803,86.1925,26.1301,1.000001292,1.23E-05,5.000020904,19.32350007,19.00995046,6.847985871,3.818529146,45,1.338468
86.0422,13.8951,80.4365,6.2193,80.3392,10.653,85.8171,23.75,1.000085911,1.00E-06,5.000002628,20.23707633,18.35137929,6.618962765,3.792492073,45,1.271221
85.6415,12.683,80.0276,5.9959,79.9341,10.2602,85.4358,21.7643,1.028268142,0.000655733,5.000157113,18.91747487,19.7529396,7.167363682,3.133140858,45,1.410453
85.2392,11.6746,79.6186,5.7896,79.5286,9.8974,85.0499,20.0861,1.005149864,1.01E-06,5.000000065,20.01577517,19.26286048,7.116171354,2.600042058,45,1.542198
84.8357,10.8232,79.2096,5.5989,79.1227,9.5617,84.6604,18.6514,1.580220571,0.029603192,5.000141325,19.80683124,18.76321269,7.242025986,2.577964997,45,1.805131
84.4313,10.0946,78.8005,5.4213,78.7166,9.2495,84.2681,17.412,1.000027699,7.71E-05,5.000000048,20.55107206,19.31950105,6.944477333,2.184844689,45,1.823666
84.0257,9.4806,78.3914,5.2561,78.3103,8.9589,83.8729,16.3469,1.000015906,2.64E-06,5.000000981,20.75531847,19.1211513,7.138818331,1.984692366,45,1.940899
83.6202,8.9247,77.9824,5.1022,77.904,8.6879,83.4767,15.3923,1.009074107,9.85E-05,5.000036542,20.87936972,19.29648221,6.963753317,1.851185625,45,2.089835
81.5872,6.9527,75.9366,4.4617,75.8688,7.563,81.477,11.9633,1.001000856,0.001185917,5.000000234,20.68719878,19.5072712,6.713644573,2.089698441,45,2.772082
89.448,102.888,83.3903,120.397,83.9357,126.397,88.7666,139.982,7.378874747,14.26790386,5.000005778,0.135265182,19.99994453,3.223201981,4.99480393,45,1.598183
89.65,-24.2313,84.6072,119.801,85.1516,127.247,89.4851,167.502,1.001190524,11.74298202,5.020422238,15.15752008,14.59168895,3.831465513,3.654730677,45,1.202808
89.4265,-96.0999,85.0127,119.539,85.5565,127.635,89.6817,52.4052,1.205109271,18.66818725,9.346991035,9.61139847,10.57721456,2.990422507,2.600676905,45,1.250661
89.4265,-96.0999,85.4182,119.229,85.9614,128.1,89.6817,52.4052,1.639011925,0.090511959,19.23682703,13.13028852,13.49391096,4.110054961,3.299394645,45,1.327325
89.0749,-80.053,85.8232,118.863,86.3656,128.671,89.5758,-12.0311,1.766918623,0.672666654,19.99999713,12.69863314,12.41980708,3.81731386,3.624663505,45,1.326003
88.6915,-73.0994,86.2278,118.419,86.7693,129.386,89.2333,-34.0182,1.758985999,0.606776496,19.99998439,13.70871364,11.11658203,3.312702714,4.496254731,45,1.693918
88.2972,-69.3191,86.6326,117.866,87.1727,130.303,88.8485,-41.9482,2.078912599,1.026796293,19.99994064,13.24869074,10.53308027,3.226464603,4.886114854,45,1.895335
88.6553,114.875,86.8559,-53.5717,87.2775,-38.7936,87.9757,133.237,2.487411463,0.982052577,19.99994886,13.49804127,10.26844939,3.5469352,4.217161251,45,2.121108
89.0561,111.385,86.4504,-53.9684,86.8896,-41.1326,88.3741,135.787,1.745522274,0.245006775,19.99985048,14.56934667,11.83773098,4.073290223,2.529252591,45,1.836292
89.448,102.888,86.0448,-54.2846,86.4975,-42.9513,88.7666,139.982,1.751503241,0.596916241,19.99997624,14.33229776,11.37429874,4.265647558,2.679360219,45,1.93508
89.7798,63.5623,85.6389,-54.5407,86.1026,-44.4016,89.1467,147.995,1.245989838,0.136726334,19.99976381,15.23174023,12.00665765,4.334445081,2.044677065,45,1.977821
89.7798,63.5623,85.2329,-54.7533,85.7055,-45.5844,89.1467,147.995,1.242089561,0.143734891,19.9999999,15.6915806,11.64567901,4.531773699,1.745142335,45,2.159191
89.65,-24.2313,84.8272,-54.9331,85.3073,-46.5674,89.4851,167.502,1.247203279,0.071598259,19.9992506,16.49115589,11.77110639,5.419683779,1.81E-06,45,2.394579
89.4265,-96.0999,84.421,-55.0855,84.9074,-47.3946,89.6817,52.4052,1.192204409,0.095890027,19.99999696,15.86339972,11.97069365,5.558587059,0.319228175,45,2.256832
89.4265,-96.0999,84.0151,-55.219,84.507,-48.1035,89.6817,52.4052,3.42418909,1.672693905,19.99999489,14.45154131,10.4207411,5.030838581,1.13E-06,45,2.145623
89.0749,-80.053,83.6091,-55.3354,84.1059,-48.7157,89.5758,-12.0311,1.619568497,0.001102919,19.99450045,15.45861755,11.6954497,5.15628526,1.074475628,45,2.022196
88.6915,-73.0994,83.2031,-55.4378,83.7042,-49.2499,89.2333,-34.0182,1.70946442,0.059822193,19.99999652,14.79993819,11.61645184,5.240481,1.573845839,45,1.957167
85.8828,-62.1175,80.3612,-55.9143,80.8836,-51.6689,86.4405,-52.2328,1.000000164,1.00E-06,5.000000459,20.9503931,18.11395898,7.813120553,2.12252574,45,2.135639
85.4781,-61.6693,79.9552,-55.9599,80.4799,-51.8969,86.0361,-52.731,1.000014853,1.01E-06,5.000000514,21.47041621,17.37216159,7.505541864,2.651863966,45,2.172544
84.6677,-60.9754,79.1431,-56.0425,79.672,-52.3011,85.2263,-53.4721,1.000086416,4.02E-06,5.000003156,21.02043614,16.98720697,7.624631013,3.367632285,45,2.404756
84.2624,-60.7036,78.7372,-56.079,79.268,-52.4801,84.8213,-53.7574,1.000011003,1.00E-06,5.000001602,21.42140012,16.84826335,7.420715669,3.309607257,45,2.571249
83.8568,-60.4678,78.3312,-56.1134,78.8639,-52.6464,84.4162,-54.0018,1.386308437,1.53E-05,11.49105161,17.30672549,14.51054697,6.840141456,3.465210764,45,2.719965
83.4514,-60.262,77.9251,-56.1457,78.4596,-52.8013,84.0112,-54.214,1.000030989,1.38E-06,10.82613022,14.63572196,17.40122749,7.988117771,3.148770195,45,2.801287
82.64,-59.918,77.1134,-56.2034,77.6514,-53.0803,83.2007,-54.5618,1.000085166,1.00E-06,5.000000017,18.8186506,18.43123415,7.954014099,3.796014958,45,2.697746
81.4226,-59.5262,75.8956,-56.2785,76.4386,-53.4372,81.9847,-54.9542,1.00054531,0.00073156,5.000001582,17.19634522,19.99999084,8.535461477,3.266924007,45,3.029995
81.0167,-59.42,75.4899,-56.3007,76.0345,-53.5425,81.5794,-55.0606,1.000005206,13.10729306,5.000011193,12.96442668,13.69084215,6.531446066,2.705975643,45,2.852156
80.6108,-59.3222,75.0839,-56.3215,75.63,-53.6416,81.174,-55.1565,1.138276246,7.746819594,5.000068979,17.03652287,14.72432888,6.889037218,2.464946207,45,2.983704
80.2048,-59.2336,74.6781,-56.3415,75.2257,-53.7355,80.7686,-55.2452,1.112099296,9.340616475,5.073129115,16.65400673,13.8548194,6.423037631,2.542291346,45,3.016989
79.7987,-59.152,74.2722,-56.3603,74.8214,-53.8243,80.3632,-55.3263,1.000000437,1.46E-06,5.000000799,21.19257311,17.82240973,7.714435675,2.27057879,45,3.088159
79.3928,-59.0767,73.8665,-56.3783,74.4172,-53.9089,79.9578,-55.4009,1.000003587,1.01E-06,5.000000147,21.36301524,17.65463213,7.906254295,2.076093599,45,3.042678
-44.5991,-58.5696,-50.1357,-57.7514,-49.5051,-56.7135,-44.0001,-57.5923,4.726364791,5.24460369,19.99999358,10.74148943,7.254312365,3.441120136,3.59211601,45,3.24517
-45.0041,-58.5805,-50.5388,-57.7542,-49.9064,-56.7105,-44.403,-57.5991,4.013815667,18.6788779,17.08027941,5.533900935,5.000000032,2.417140667,2.275985382,45,2.580905
-45.4092,-58.592,-50.9419,-57.7572,-50.3077,-56.7075,-44.806,-57.6064,1.667011866,17.40902552,19.76958967,6.204842364,5.000229958,2.588533545,2.360767074,45,2.260081
